episode,step,reward,score,length,epsilon,loss
913,29033,2.600000000000002,0,37,0.7241865000000001,0.0011636002454906702
914,29067,2.3000000000000016,0,34,0.7238635,0.017313353717327118
915,29098,2.0000000000000013,0,31,0.723569,0.0011905308347195387
916,29133,2.4000000000000017,0,35,0.7232365000000001,0.00015711761079728603
917,29165,2.1000000000000014,0,32,0.7229325,0.00046121011837385595
918,29203,2.700000000000002,0,38,0.7225714999999999,0.0007031957502476871
919,29237,2.3000000000000016,0,34,0.7222485000000001,0.0004224748117849231
920,29271,2.3000000000000016,0,34,0.7219255,0.0015981757314875722
921,29305,2.3000000000000016,0,34,0.7216025,0.00062992621678859
922,29338,2.2000000000000015,0,33,0.7212890000000001,0.0003315803478471935
923,29374,2.5000000000000018,0,36,0.720947,0.000257667968980968
924,29406,2.1000000000000014,0,32,0.720643,0.0006592833669856191
925,29436,1.9000000000000012,0,30,0.720358,0.0014286492951214314
926,29469,2.2000000000000015,0,33,0.7200445,0.0008194872061721981
927,29500,2.0000000000000013,0,31,0.71975,0.00025763845769688487
928,29534,2.3000000000000016,0,34,0.719427,0.00026455431361682713
929,29565,2.0000000000000013,0,31,0.7191325,0.0005792937008664012
930,29599,2.3000000000000016,0,34,0.7188095000000001,0.000504269904922694
931,29632,2.2000000000000015,0,33,0.718496,0.0003354055224917829
932,29682,3.8999999999999986,0,50,0.718021,0.0001288257772102952
933,29712,1.9000000000000012,0,30,0.717736,0.0005678879097104073
934,29745,2.2000000000000015,0,33,0.7174225000000001,0.0010024483781307936
935,29779,2.3000000000000016,0,34,0.7170995,0.0035697012208402157
936,29814,2.4000000000000017,0,35,0.7167669999999999,0.0006813103100284934
937,29848,2.3000000000000016,0,34,0.716444,0.0004522452945820987
938,29884,2.5000000000000018,0,36,0.716102,0.0002998652635142207
939,29915,2.0000000000000013,0,31,0.7158074999999999,0.00019658793462440372
940,29946,2.0000000000000013,0,31,0.7155130000000001,0.000289993011392653
941,29983,2.600000000000002,0,37,0.7151615,0.0010066074319183826
942,30015,2.1000000000000014,0,32,0.7148575,0.0025618390645831823
943,30051,2.5000000000000018,0,36,0.7145155000000001,0.0008204382611438632
944,30085,2.3000000000000016,0,34,0.7141925,0.000583184533752501
945,30122,2.600000000000002,0,37,0.713841,0.0005802380619570613
946,30155,2.2000000000000015,0,33,0.7135275000000001,0.0008369983988814056
947,30191,2.5000000000000018,0,36,0.7131855,0.02756033092737198
948,30223,2.1000000000000014,0,32,0.7128815,0.0012537493603304029
949,30266,3.200000000000001,0,43,0.712473,0.0004820897593162954
950,30298,2.1000000000000014,0,32,0.712169,0.0007852271664887667
951,30332,2.3000000000000016,0,34,0.711846,0.0005614313413389027
952,30370,2.700000000000002,0,38,0.7114849999999999,0.0003455114201642573
953,30403,2.2000000000000015,0,33,0.7111715000000001,0.00026208272902294993
954,30440,2.600000000000002,0,37,0.71082,0.00023258051078300923
955,30474,2.3000000000000016,0,34,0.7104969999999999,0.0003351737395860255
956,30504,1.9000000000000012,0,30,0.7102120000000001,0.000623220345005393
957,30537,2.2000000000000015,0,33,0.7098985,9.631691500544548e-05
958,30571,2.3000000000000016,0,34,0.7095755,0.00036390521563589573
959,30601,1.9000000000000012,0,30,0.7092905,0.00018090850790031254
960,30636,2.4000000000000017,0,35,0.708958,0.0006963855703361332
961,30668,2.1000000000000014,0,32,0.708654,0.0009140197653323412
962,30704,2.5000000000000018,0,36,0.708312,0.0005259653553366661
963,30736,2.1000000000000014,0,32,0.708008,0.0007784685585647821
964,30768,2.1000000000000014,0,32,0.707704,0.004591707140207291
965,30806,2.700000000000002,0,38,0.707343,0.00028866977663710713
966,30839,2.2000000000000015,0,33,0.7070295,0.0006401780992746353
967,30872,2.2000000000000015,0,33,0.706716,0.00013155944179743528
968,30903,2.0000000000000013,0,31,0.7064215,0.00036680762423202395
969,30936,2.2000000000000015,0,33,0.706108,0.0003700670786201954
970,30976,2.900000000000002,0,40,0.705728,0.000342755694873631
971,31014,2.700000000000002,0,38,0.705367,0.002087751869112253
972,31046,2.1000000000000014,0,32,0.705063,0.0006127640372142196
973,31079,2.2000000000000015,0,33,0.7047495,0.0003432646917644888
974,31113,2.3000000000000016,0,34,0.7044265000000001,0.00026567571330815554
975,31153,2.900000000000002,0,40,0.7040465,0.0005691804108209908
976,31184,2.0000000000000013,0,31,0.7037519999999999,0.0007974557811394334
977,31218,2.3000000000000016,0,34,0.7034290000000001,0.0010148498695343733
978,31266,3.6999999999999993,0,48,0.7029730000000001,0.00040333252400159836
979,31298,2.1000000000000014,0,32,0.702669,0.00046925872447900474
980,31338,2.900000000000002,0,40,0.7022889999999999,0.0011346208630129695
981,31372,2.3000000000000016,0,34,0.7019660000000001,0.00043675111373886466
982,31405,2.2000000000000015,0,33,0.7016525,0.0002539728884585202
983,31437,2.1000000000000014,0,32,0.7013485,0.0006605710950680077
984,31468,2.0000000000000013,0,31,0.7010540000000001,0.0019608796574175358
985,31500,2.1000000000000014,0,32,0.70075,0.00037854473339393735
986,31531,2.0000000000000013,0,31,0.7004555,0.0015909483190625906
987,31563,2.1000000000000014,0,32,0.7001515,0.000592815806157887
988,31616,4.1999999999999975,0,53,0.699648,0.00100223277695477
989,31651,2.4000000000000017,0,35,0.6993155,0.0007701347931288183
990,31683,2.1000000000000014,0,32,0.6990115,0.0005051811458542943
991,31714,2.0000000000000013,0,31,0.698717,0.00032147218007594347
992,31749,2.4000000000000017,0,35,0.6983845,0.000497825734782964
993,31783,2.3000000000000016,0,34,0.6980615,0.0009360237745568156
994,31821,2.700000000000002,0,38,0.6977005000000001,0.0009532526601105928
995,31856,2.4000000000000017,0,35,0.697368,0.0002774775493890047
996,31890,2.3000000000000016,0,34,0.697045,0.0002991928777191788
997,31925,2.4000000000000017,0,35,0.6967125000000001,0.000622060673777014
998,31961,2.5000000000000018,0,36,0.6963705,0.00014486881264019758
999,31992,2.0000000000000013,0,31,0.696076,0.0004765670164488256
1000,32023,2.0000000000000013,0,31,0.6957815,0.00389008317142725
1001,32056,2.2000000000000015,0,33,0.695468,0.0013755110558122396
1002,32090,2.3000000000000016,0,34,0.695145,0.001407054951414466
1003,32130,2.900000000000002,0,40,0.6947650000000001,0.00037115049781277776
1004,32167,2.600000000000002,0,37,0.6944135,0.00046461616875603795
1005,32197,1.9000000000000012,0,30,0.6941285,0.0009825100423768163
1006,32229,2.1000000000000014,0,32,0.6938245000000001,0.0005557144759222865
1007,32262,2.2000000000000015,0,33,0.693511,0.00041189324110746384
1008,32308,3.5,0,46,0.693074,0.0005090630147606134
1009,32340,2.1000000000000014,0,32,0.69277,0.0005161225562915206
1010,32381,3.0000000000000018,0,41,0.6923805000000001,0.0006384456646628678
1011,32414,2.2000000000000015,0,33,0.692067,0.00041939844959415495
1012,32450,2.5000000000000018,0,36,0.6917249999999999,0.0011689281091094017
1013,32483,2.2000000000000015,0,33,0.6914115000000001,0.00019961243378929794
1014,32517,2.3000000000000016,0,34,0.6910885,0.00033714063465595245
1015,32557,2.900000000000002,0,40,0.6907085,0.0077573093585669994
1016,32588,2.0000000000000013,0,31,0.6904140000000001,0.0006765383877791464
1017,32620,2.1000000000000014,0,32,0.69011,0.0005452043260447681
1018,32652,2.1000000000000014,0,32,0.689806,0.00047086860286071897
1019,32684,2.1000000000000014,0,32,0.6895020000000001,0.000303467211779207
1020,32716,2.1000000000000014,0,32,0.689198,0.00030670835985802114
1021,32755,2.800000000000002,0,39,0.6888274999999999,0.00018178438767790794
1022,32788,2.2000000000000015,0,33,0.6885140000000001,0.00038597872480750084
1023,32826,2.700000000000002,0,38,0.688153,0.0006839054403826594
1024,32858,2.1000000000000014,0,32,0.687849,0.001218857942149043
1025,32891,2.2000000000000015,0,33,0.6875355000000001,0.0006680345977656543
1026,32922,2.0000000000000013,0,31,0.687241,0.00022991739388089627
1027,32956,2.3000000000000016,0,34,0.6869179999999999,0.00043125252705067396
1028,32993,2.600000000000002,0,37,0.6865665000000001,0.03150215372443199
1029,33027,2.3000000000000016,0,34,0.6862435,0.0014814785681664944
1030,33061,2.3000000000000016,0,34,0.6859204999999999,0.0007684932788833976
1031,33096,2.4000000000000017,0,35,0.6855880000000001,0.0014550546184182167
1032,33145,3.799999999999999,0,49,0.6851225,0.00042439333628863096
1033,33178,2.2000000000000015,0,33,0.684809,0.00032861996442079544
1034,33210,2.1000000000000014,0,32,0.684505,0.00026860524667426944
1035,33246,2.5000000000000018,0,36,0.6841630000000001,0.0005159670254215598
1036,33281,2.4000000000000017,0,35,0.6838305,0.00033730946597643197
1037,33318,2.600000000000002,0,37,0.6834790000000001,0.0018866618629544973
1038,33352,2.3000000000000016,0,34,0.6831560000000001,0.000365801970474422
1039,33387,2.4000000000000017,0,35,0.6828235,0.00038049943395890296
1040,33419,2.1000000000000014,0,32,0.6825195,0.0004147542640566826
1041,33455,2.5000000000000018,0,36,0.6821775,0.01244962215423584
1042,33487,2.1000000000000014,0,32,0.6818735,0.0010918105253949761
1043,33524,2.600000000000002,0,37,0.681522,0.00063309445977211
1044,33560,2.5000000000000018,0,36,0.68118,0.00043878023279830813
1045,33593,2.2000000000000015,0,33,0.6808665,0.00022801099112257361
1046,33635,3.1000000000000014,0,42,0.6804675,0.0005198864382691681
1047,33667,2.1000000000000014,0,32,0.6801634999999999,0.001550960587337613
1048,33699,2.1000000000000014,0,32,0.6798595000000001,0.0002717101597227156
1049,33730,2.0000000000000013,0,31,0.679565,0.0127787534147501
1050,33764,2.3000000000000016,0,34,0.679242,0.00038848139229230583
1051,33799,2.4000000000000017,0,35,0.6789095,0.00033559149596840143
1052,33831,2.1000000000000014,0,32,0.6786055,0.0002969997003674507
1053,33864,2.2000000000000015,0,33,0.678292,0.0005782037042081356
1054,33897,2.2000000000000015,0,33,0.6779785,0.0007426884840242565
1055,33930,2.2000000000000015,0,33,0.677665,0.0006812985520809889
1056,33963,2.2000000000000015,0,33,0.6773515000000001,0.00033818650990724564
1057,33995,2.1000000000000014,0,32,0.6770475,0.0017386795952916145
1058,34029,2.3000000000000016,0,34,0.6767245,0.001068877405487001
1059,34084,4.399999999999997,0,55,0.676202,0.0007656358066014946
1060,34114,1.9000000000000012,0,30,0.675917,0.00039813629700802267
1061,34146,2.1000000000000014,0,32,0.675613,0.001207712572067976
1062,34189,3.200000000000001,0,43,0.6752045,0.0006297826766967773
1063,34239,3.8999999999999986,0,50,0.6747295,0.0004021962231490761
1064,34271,2.1000000000000014,0,32,0.6744255,0.0008797617629170418
1065,34312,3.0000000000000018,0,41,0.6740360000000001,0.0007661686395294964
1066,34346,2.3000000000000016,0,34,0.673713,0.0009367086458951235
1067,34382,2.5000000000000018,0,36,0.6733709999999999,0.0006499610608443618
1068,34414,2.1000000000000014,0,32,0.6730670000000001,0.03539610281586647
1069,34444,1.9000000000000012,0,30,0.672782,0.0004104440740775317
1070,34476,2.1000000000000014,0,32,0.672478,0.005456987302750349
1071,34506,1.9000000000000012,0,30,0.672193,0.001244605635292828
1072,34545,2.800000000000002,0,39,0.6718225,0.0005346323014236987
1073,34578,2.2000000000000015,0,33,0.671509,0.0023509887978434563
1074,34611,2.2000000000000015,0,33,0.6711955000000001,0.0012536152498796582
1075,34643,2.1000000000000014,0,32,0.6708915,0.0003409093478694558
1076,34683,2.900000000000002,0,40,0.6705114999999999,0.0007547808345407248
1077,34718,2.4000000000000017,0,35,0.6701790000000001,0.0004669106856454164
1078,34753,2.4000000000000017,0,35,0.6698465,0.0008791244472377002
1079,34786,2.2000000000000015,0,33,0.6695329999999999,0.001187697984278202
1080,34822,2.5000000000000018,0,36,0.6691910000000001,0.00032855133758857846
1081,34852,1.9000000000000012,0,30,0.668906,0.0012568614911288023
1082,34888,2.5000000000000018,0,36,0.6685639999999999,0.0018843538127839565
1083,34937,3.799999999999999,0,49,0.6680984999999999,0.000241617948631756
1084,34971,2.3000000000000016,0,34,0.6677755000000001,0.0005163180758245289
1085,35016,3.4000000000000004,0,45,0.667348,0.005860382691025734
1086,35047,2.0000000000000013,0,31,0.6670535,0.0009038788266479969
1087,35079,2.1000000000000014,0,32,0.6667495000000001,0.0006010266370140016
1088,35122,3.200000000000001,0,43,0.6663410000000001,0.001476057805120945
1089,35153,2.0000000000000013,0,31,0.6660465,0.0007717609987594187
1090,35185,2.1000000000000014,0,32,0.6657425,0.0005157208070158958
1091,35217,2.1000000000000014,0,32,0.6654385,0.0005508848698809743
1092,35256,2.800000000000002,0,39,0.665068,0.000499862537253648
1093,35286,1.9000000000000012,0,30,0.664783,0.0002946356835309416
1094,35322,2.5000000000000018,0,36,0.6644410000000001,0.0005501745035871863
1095,35354,2.1000000000000014,0,32,0.664137,0.0004251999198459089
1096,35387,2.2000000000000015,0,33,0.6638235,0.0004834975698031485
1097,35422,2.4000000000000017,0,35,0.663491,0.000601665407884866
1098,35455,2.2000000000000015,0,33,0.6631775,0.0006505076307803392
1099,35485,1.9000000000000012,0,30,0.6628925,0.0011039909441024065
1100,35517,2.1000000000000014,0,32,0.6625885,0.00044237260590307415
1101,35559,3.1000000000000014,0,42,0.6621895,0.000325217581121251
1102,35601,3.1000000000000014,0,42,0.6617905,0.0004491790314204991
1103,35638,2.600000000000002,0,37,0.6614390000000001,0.00037800465361215174
1104,35669,2.0000000000000013,0,31,0.6611445,0.0010456491727381945
1105,35702,2.2000000000000015,0,33,0.660831,0.0002933227806352079
1106,35737,2.4000000000000017,0,35,0.6604985,0.000598767539486289
1107,35770,2.2000000000000015,0,33,0.660185,0.00017113483045250177
1108,35803,2.2000000000000015,0,33,0.6598714999999999,0.00044657947728410363
1109,35843,2.900000000000002,0,40,0.6594915,0.0002530267811380327
1110,35876,2.2000000000000015,0,33,0.659178,0.0012078298022970557
1111,35912,2.5000000000000018,0,36,0.658836,0.002911890856921673
1112,35944,2.1000000000000014,0,32,0.658532,0.0017046433640643954
1113,35977,2.2000000000000015,0,33,0.6582185,0.0004069378483109176
1114,36011,2.3000000000000016,0,34,0.6578955,0.0010893368162214756
1115,36042,2.0000000000000013,0,31,0.657601,0.003669849829748273
1116,36074,2.1000000000000014,0,32,0.657297,0.00047715820255689323
1117,36107,2.2000000000000015,0,33,0.6569834999999999,0.0005962479044683278
1118,36143,2.5000000000000018,0,36,0.6566415000000001,0.0009627606486901641
1119,36180,2.600000000000002,0,37,0.65629,0.0005711567355319858
1120,36215,2.4000000000000017,0,35,0.6559575,0.000456474837847054
1121,36250,2.4000000000000017,0,35,0.655625,0.0007173524354584515
1122,36281,2.0000000000000013,0,31,0.6553305,0.0005205101333558559
1123,36311,1.9000000000000012,0,30,0.6550455,0.0007727451156824827
1124,36342,2.0000000000000013,0,31,0.654751,0.000870978576131165
1125,36376,2.3000000000000016,0,34,0.654428,0.0014600936556234956
1126,36410,2.3000000000000016,0,34,0.654105,0.0009654589230194688
1127,36446,2.5000000000000018,0,36,0.653763,0.0010308942291885614
1128,36478,2.1000000000000014,0,32,0.653459,0.0002774862223304808
1129,36513,2.4000000000000017,0,35,0.6531264999999999,0.000392951158573851
1130,36546,2.2000000000000015,0,33,0.6528130000000001,0.00044675235403701663
1131,36582,2.5000000000000018,0,36,0.652471,0.0006089280941523612
1132,36614,2.1000000000000014,0,32,0.6521669999999999,0.001646443153731525
1133,36646,2.1000000000000014,0,32,0.6518630000000001,0.000406894541811198
1134,36678,2.1000000000000014,0,32,0.651559,0.00024502360611222684
1135,36713,2.4000000000000017,0,35,0.6512264999999999,0.00038907662383280694
1136,36749,2.5000000000000018,0,36,0.6508845000000001,0.0005104473093524575
1137,36781,2.1000000000000014,0,32,0.6505805,0.00015576108125969768
1138,36818,2.600000000000002,0,37,0.650229,0.00033338047796860337
1139,36854,2.5000000000000018,0,36,0.6498870000000001,0.001272429944947362
1140,36889,2.4000000000000017,0,35,0.6495545,0.0011082362616434693
1141,36926,2.600000000000002,0,37,0.649203,0.0021566925570368767
1142,36961,2.4000000000000017,0,35,0.6488705,0.0040252935141325
1143,36993,2.1000000000000014,0,32,0.6485665,0.0013574928743764758
1144,37033,2.900000000000002,0,40,0.6481865,0.00137898582033813
1145,37064,2.0000000000000013,0,31,0.6478919999999999,0.00032787094824016094
1146,37095,2.0000000000000013,0,31,0.6475975,0.001012970693409443
1147,37129,2.3000000000000016,0,34,0.6472745,0.0004986142739653587
1148,37161,2.1000000000000014,0,32,0.6469705,0.00044426677050068974
1149,37198,2.600000000000002,0,37,0.646619,0.0003721682296600193
1150,37234,2.5000000000000018,0,36,0.646277,0.00026469561271369457
1151,37270,2.5000000000000018,0,36,0.645935,0.000682323588989675
1152,37301,2.0000000000000013,0,31,0.6456405000000001,0.00041126838186755776
1153,37336,2.4000000000000017,0,35,0.645308,0.00040006072958931327
1154,37367,2.0000000000000013,0,31,0.6450135,0.0005417967913672328
1155,37403,2.5000000000000018,0,36,0.6446715000000001,0.0006635775207541883
1156,37438,2.4000000000000017,0,35,0.644339,0.0006654380122199655
1157,37471,2.2000000000000015,0,33,0.6440255,0.0005370867438614368
1158,37507,2.5000000000000018,0,36,0.6436835000000001,0.00027651997515931726
1159,37538,2.0000000000000013,0,31,0.643389,0.01808352582156658
1160,37591,4.1999999999999975,0,53,0.6428855,0.00043770024785771966
1161,37629,2.700000000000002,0,38,0.6425244999999999,0.00031999434577301145
1162,37667,2.700000000000002,0,38,0.6421635,0.0004244598385412246
1163,37701,2.3000000000000016,0,34,0.6418405,0.00048693036660552025
1164,37741,2.900000000000002,0,40,0.6414605,0.0015402772696688771
1165,37773,2.1000000000000014,0,32,0.6411565,0.0004358617006801069
1166,37811,2.700000000000002,0,38,0.6407955000000001,0.0003837435506284237
1167,37846,2.4000000000000017,0,35,0.640463,0.00044101240928284824
1168,37882,2.5000000000000018,0,36,0.640121,0.0010921470820903778
1169,37917,2.4000000000000017,0,35,0.6397885000000001,0.00022358732530847192
1170,37952,2.4000000000000017,0,35,0.639456,0.003929030615836382
1171,37987,2.4000000000000017,0,35,0.6391235,0.0006215430330485106
1172,38028,3.0000000000000018,0,41,0.638734,0.0008260259637609124
1173,38058,1.9000000000000012,0,30,0.638449,0.0007607054430991411
1174,38092,2.3000000000000016,0,34,0.638126,0.0006271929014474154
1175,38135,3.200000000000001,0,43,0.6377174999999999,0.0005234800628386438
1176,38166,2.0000000000000013,0,31,0.6374230000000001,0.0019736988469958305
1177,38244,6.699999999999989,0,78,0.636682,0.0003234305768273771
1178,38287,3.200000000000001,0,43,0.6362735,0.0006068224320188165
1179,38321,2.3000000000000016,0,34,0.6359505000000001,0.0004135636845603585
1180,38354,2.2000000000000015,0,33,0.635637,0.0006355048390105367
1181,38386,2.1000000000000014,0,32,0.635333,0.0007262615254148841
1182,38420,2.3000000000000016,0,34,0.6350100000000001,0.0006922172615304589
1183,38475,4.399999999999997,0,55,0.6344875000000001,0.0007457536994479597
1184,38516,3.0000000000000018,0,41,0.634098,0.00028329435735940933
1185,38552,2.5000000000000018,0,36,0.633756,0.0003656498156487942
1186,38587,2.4000000000000017,0,35,0.6334235,0.0005169353680685163
1187,38620,2.2000000000000015,0,33,0.6331100000000001,0.0017197878332808614
1188,38655,2.4000000000000017,0,35,0.6327775,0.00036998893483541906
1189,38686,2.0000000000000013,0,31,0.632483,0.0007505511748604476
1190,38716,1.9000000000000012,0,30,0.632198,0.009756640531122684
1191,38748,2.1000000000000014,0,32,0.631894,0.001603677636012435
1192,38792,3.3000000000000007,0,44,0.631476,0.0006569226970896125
1193,38824,2.1000000000000014,0,32,0.6311720000000001,0.0016164698172360659
1194,38856,2.1000000000000014,0,32,0.630868,0.0006203292869031429
1195,38888,2.1000000000000014,0,32,0.630564,0.0002589611685834825
1196,38919,2.0000000000000013,0,31,0.6302695,0.0006275175255723298
1197,38953,2.3000000000000016,0,34,0.6299465,0.0005105120362713933
1198,38993,2.900000000000002,0,40,0.6295665,0.0009097414440475404
1199,39029,2.5000000000000018,0,36,0.6292245000000001,0.0006123408675193787
1200,39070,3.0000000000000018,0,41,0.628835,0.0008626369526609778
1201,39104,2.3000000000000016,0,34,0.628512,0.0006552077829837799
1202,39136,2.1000000000000014,0,32,0.6282080000000001,0.001503586769104004
1203,39169,2.2000000000000015,0,33,0.6278945,0.0007264456944540143
1204,39204,2.4000000000000017,0,35,0.627562,0.0005815061158500612
1205,39236,2.1000000000000014,0,32,0.6272580000000001,0.004263703711330891
1206,39273,2.600000000000002,0,37,0.6269065,0.0003890450461767614
1207,39305,2.1000000000000014,0,32,0.6266025,0.0007316712872125208
1208,39350,3.4000000000000004,0,45,0.6261749999999999,0.0006011272198520601
1209,39391,3.0000000000000018,0,41,0.6257855000000001,0.0010847628582268953
1210,39439,3.6999999999999993,0,48,0.6253295,0.000643732026219368
1211,39475,2.5000000000000018,0,36,0.6249875,0.0001933592720888555
1212,39511,2.5000000000000018,0,36,0.6246455,0.0003214355674572289
1213,39552,3.0000000000000018,0,41,0.624256,0.00018888254999183118
1214,39583,2.0000000000000013,0,31,0.6239615000000001,0.00022497889585793018
1215,39614,2.0000000000000013,0,31,0.623667,0.0004423764767125249
1216,39648,2.3000000000000016,0,34,0.623344,0.0004274425737094134
1217,39680,2.1000000000000014,0,32,0.62304,0.0003521261387504637
1218,39714,2.3000000000000016,0,34,0.622717,0.0009194372105412185
1219,39747,2.2000000000000015,0,33,0.6224035000000001,0.0003504255728330463
1220,39782,2.4000000000000017,0,35,0.622071,0.0002874938945751637
1221,39830,3.6999999999999993,0,48,0.621615,0.0006316726794466376
1222,39862,2.1000000000000014,0,32,0.6213110000000001,0.0022278637625277042
1223,39897,2.4000000000000017,0,35,0.6209785000000001,0.000341594684869051
1224,39932,2.4000000000000017,0,35,0.620646,0.0007518085767515004
1225,39965,2.2000000000000015,0,33,0.6203325,0.0005158116109669209
1226,40020,4.399999999999997,0,55,0.61981,0.003100368659943342
1227,40051,2.0000000000000013,0,31,0.6195155000000001,0.0008760552736930549
1228,40087,2.5000000000000018,0,36,0.6191735,0.001491491449996829
1229,40121,2.3000000000000016,0,34,0.6188505,0.0018521540332585573
1230,40167,3.5,0,46,0.6184135,0.0011535497615113854
1231,40200,2.2000000000000015,0,33,0.6181,0.0004923509550280869
1232,40240,2.900000000000002,0,40,0.61772,0.0011655701091513038
1233,40278,2.700000000000002,0,38,0.617359,0.0007045926176942885
1234,40311,2.2000000000000015,0,33,0.6170454999999999,0.01028066873550415
1235,40345,2.3000000000000016,0,34,0.6167225000000001,0.0007086265250109136
1236,40380,2.4000000000000017,0,35,0.61639,0.0002305986126884818
1237,40411,2.0000000000000013,0,31,0.6160955,0.030544094741344452
1238,40446,2.4000000000000017,0,35,0.6157630000000001,0.0014566683676093817
1239,40501,4.399999999999997,0,55,0.6152405000000001,0.0010547749698162079
1240,40536,2.4000000000000017,0,35,0.614908,0.0004963690880686045
1241,40580,3.3000000000000007,0,44,0.61449,0.0010126379784196615
1242,40617,2.600000000000002,0,37,0.6141385,0.0006405522581189871
1243,40650,2.2000000000000015,0,33,0.6138250000000001,0.00029788483516313136
1244,40685,2.4000000000000017,0,35,0.6134925,0.0007274681702256203
1245,40717,2.1000000000000014,0,32,0.6131885,0.0006202656659297645
1246,40757,2.900000000000002,0,40,0.6128085000000001,0.010550316423177719
1247,40792,2.4000000000000017,0,35,0.612476,0.0006155556766316295
1248,40832,2.900000000000002,0,40,0.612096,0.0008058414096012712
1249,40867,2.4000000000000017,0,35,0.6117635,0.0008829394355416298
1250,40901,2.3000000000000016,0,34,0.6114405,0.0008872204343788326
1251,40935,2.3000000000000016,0,34,0.6111175,0.0003135225852020085
1252,40971,2.5000000000000018,0,36,0.6107755,0.00021257622574921697
1253,41004,2.2000000000000015,0,33,0.6104620000000001,0.0068152351304888725
1254,41042,2.700000000000002,0,38,0.610101,0.002906764391809702
1255,41076,2.3000000000000016,0,34,0.6097779999999999,0.00250497879460454
1256,41109,2.2000000000000015,0,33,0.6094645000000001,0.0005765125970356166
1257,41142,2.2000000000000015,0,33,0.609151,0.0006625456735491753
1258,41176,2.3000000000000016,0,34,0.6088279999999999,0.0017061387188732624
1259,41210,2.3000000000000016,0,34,0.6085050000000001,0.0006858165143057704
1260,41242,2.1000000000000014,0,32,0.608201,0.00048207276267930865
1261,41280,2.700000000000002,0,38,0.6078399999999999,0.0004965676926076412
1262,41313,2.2000000000000015,0,33,0.6075265000000001,0.0006794258952140808
1263,41346,2.2000000000000015,0,33,0.607213,0.000901235151104629
1264,41390,3.3000000000000007,0,44,0.606795,0.0017616695258766413
1265,41424,2.3000000000000016,0,34,0.606472,0.019422823563218117
1266,41458,2.3000000000000016,0,34,0.606149,0.0008035172359086573
1267,41493,2.4000000000000017,0,35,0.6058165,0.000633731484413147
1268,41525,2.1000000000000014,0,32,0.6055125,0.0011560493148863316
1269,41558,2.2000000000000015,0,33,0.605199,0.0027652797289192677
1270,41593,2.4000000000000017,0,35,0.6048665,0.0011562907602638006
1271,41627,2.3000000000000016,0,34,0.6045435000000001,0.00024399215180892497
1272,41658,2.0000000000000013,0,31,0.604249,0.0007700382848270237
1273,41691,2.2000000000000015,0,33,0.6039355,0.0008648443035781384
1274,41724,2.2000000000000015,0,33,0.603622,0.0006182764773257077
1275,41761,2.600000000000002,0,37,0.6032705,0.0016828000079840422
1276,41792,2.0000000000000013,0,31,0.602976,0.002301708096638322
1277,41829,2.600000000000002,0,37,0.6026245,0.0006167844403535128
1278,41861,2.1000000000000014,0,32,0.6023205,0.0007177904481068254
1279,41903,3.1000000000000014,0,42,0.6019215,0.003123450092971325
1280,41942,2.800000000000002,0,39,0.601551,0.0009833293734118342
1281,41978,2.5000000000000018,0,36,0.6012090000000001,0.002319497987627983
1282,42009,2.0000000000000013,0,31,0.6009145,0.0037170089781284332
1283,42043,2.3000000000000016,0,34,0.6005915,0.001590085681527853
1284,42081,2.700000000000002,0,38,0.6002305,0.0006095580756664276
1285,42124,3.200000000000001,0,43,0.5998220000000001,0.0005990536883473396
1286,42158,2.3000000000000016,0,34,0.599499,0.0009715892374515533
1287,42197,2.800000000000002,0,39,0.5991285,0.00030657288152724504
1288,42228,2.0000000000000013,0,31,0.5988340000000001,0.022426370531320572
1289,42257,1.8000000000000012,0,29,0.5985585,0.0011174462269991636
1290,42291,2.3000000000000016,0,34,0.5982355,0.0007314856629818678
1291,42325,2.3000000000000016,0,34,0.5979125000000001,0.0004294780665077269
1292,42361,2.5000000000000018,0,36,0.5975705,0.0004195270885247737
1293,42395,2.3000000000000016,0,34,0.5972475,0.0005424467381089926
1294,42428,2.2000000000000015,0,33,0.5969340000000001,0.0035683633759617805
1295,42461,2.2000000000000015,0,33,0.5966205,0.000604743545409292
1296,42492,2.0000000000000013,0,31,0.596326,0.0005623649922199547
1297,42536,3.3000000000000007,0,44,0.595908,0.0006052597309462726
1298,42593,4.599999999999996,0,57,0.5953665,0.002256019040942192
1299,42625,2.1000000000000014,0,32,0.5950625,0.000417991541326046
1300,42657,2.1000000000000014,0,32,0.5947585,0.0028688854072242975
1301,42692,2.4000000000000017,0,35,0.594426,0.0008330048876814544
1302,42727,2.4000000000000017,0,35,0.5940935,0.0007991821621544659
1303,42761,2.3000000000000016,0,34,0.5937705,0.000492880295496434
1304,42792,2.0000000000000013,0,31,0.593476,0.0005642463220283389
1305,42829,2.600000000000002,0,37,0.5931245,0.0004944484680891037
1306,42869,2.900000000000002,0,40,0.5927445,0.0005068386089988053
1307,42903,2.3000000000000016,0,34,0.5924214999999999,0.0011240503517910838
1308,42938,2.4000000000000017,0,35,0.5920890000000001,0.0007540880469605327
1309,42971,2.2000000000000015,0,33,0.5917755,0.0009733870392665267
1310,43025,4.299999999999997,0,54,0.5912625,0.0008391099981963634
1311,43057,2.1000000000000014,0,32,0.5909584999999999,0.0004500141949392855
1312,43088,2.0000000000000013,0,31,0.5906640000000001,0.011968323029577732
